Month,Day,Year,altitude,grossWeight,totalAirTemperatureCelsius,CAS,mach,fmcMach,tempDevC,windKts,turbulence,regime,phase,targetAltitude,tail,selectedFuelFlow1,selectedFuelFlow2
1,1,2024,34169.847172427086,66719.09016976513,-24.645919687975436,262.6137301321239,0.7979916293823406,0.8013687788669941,2.496435557557501,-6.429305541145405,0.22931447014205872,0.0,0.0,34846.67735620208,Tail_42,4380.216133686601,4408.028422121345
1,1,2024,36279.60850925238,61948.75840905081,-32.4050227461058,235.57810201929098,0.7539856005985617,0.7515770830058768,1.7466705821096182,-6.438392889193811,0.22455156314406266,0.0,2.0,20127.451145109077,Tail_42,3926.2266030824644,3959.3788068499116
1,1,2024,38329.38867823443,63698.48396904667,-30.39960097991056,234.9198902599115,0.7901532031155303,0.7949978879369455,1.5758358409399766,-3.815026236773051,0.1839940062770296,0.0,1.0,38163.14073557397,Tail_42,4132.6528924461145,4120.976267989815
1,1,2024,30774.063255677356,73242.67785165332,-19.06949610877075,277.3494665700137,0.7800303406309853,0.7740574336870275,1.819848883737538,-4.131914236869754,0.16153668122700313,0.0,0.0,34205.67395695486,Tail_42,4459.759715353155,4518.125429292119
1,1,2024,34421.24426536542,71519.29894284217,-25.440523305751185,261.2247349441864,0.7989808460261444,0.8051771879084096,2.224931986761872,-2.82499193133897,0.18450117844150205,0.0,0.0,33912.58152788868,Tail_42,4623.430978185705,4616.962628640213
1,1,2024,31807.89272502954,60140.30308458701,-24.157309148541515,254.3817885901229,0.7324580916444957,0.7381502773822112,1.933010500578815,-3.5187819672104084,0.10613941094616902,0.0,1.0,31707.94310015013,Tail_42,3814.0306808716423,3792.052282560947
1,1,2024,36345.82238443336,71170.01106691663,-32.69303121332675,233.7225509878664,0.7492508374897042,0.7426394880935288,1.7392133095681566,1.9437920870624459,0.15781972414293263,0.0,0.0,36907.52030424327,Tail_42,4437.009077531679,4411.923652056527
1,1,2024,35195.76883494205,71168.81549158008,-31.603138268674627,236.81062830661793,0.7389270028500448,0.7437353277408044,1.5113341776482654,2.121793140748657,0.0,0.0,2.0,22272.516918591034,Tail_42,4310.14852177751,4412.34832150889
1,1,2024,35897.63341211348,68227.41412058398,-30.725994560155073,246.83108629292127,0.7836565245597404,0.7795886387583304,1.2639714636760757,0.5560899768701442,0.0007860514345494618,0.0,1.0,35490.31074563653,Tail_42,4307.959013467276,4332.3943423991905
1,1,2024,32961.76846969688,71531.81802865362,-28.068099149158144,244.05910724041965,0.7230585383035877,0.7253775156357835,1.1557334713681247,5.700405404754798,0.01585133044630883,0.0,0.0,34295.592501209656,Tail_42,4264.024937206897,4310.059823720466
1,1,2024,37066.52737961984,69022.60763209578,-30.619639774715296,242.78474121857238,0.792826269922195,0.7906286032787827,1.228844261274568,6.178068758923049,0.1326304825755919,0.0,0.0,34296.050908380355,Tail_42,4432.618181625655,4501.568778382119
1,1,2024,33266.47264294136,69098.27757419688,-26.8947650013981,255.16968873849362,0.7621522466627506,0.7642698507453684,0.7021926042143218,6.477626488613377,0.14414517496028206,0.0,0.0,33139.956404952776,Tail_42,4303.07531228647,4303.808274994492
1,1,2024,30282.486053834917,77952.1132803945,-23.205846106151455,258.26240184874786,0.7204134643324238,0.7276333879462035,0.43516640853588584,3.0284927675326236,0.0951045846136208,0.0,1.0,30032.559671772822,Tail_42,4524.288989089743,4502.068434517197
1,1,2024,31813.899520094623,74646.35772332465,-25.355312215991063,255.31651217730345,0.7374511794660763,0.7328284818778017,0.5804973216021583,-0.456935056033962,0.052756605556248656,0.0,1.0,31394.49880547222,Tail_42,4470.398758511778,4426.651495544957
1,1,2024,34479.966176145586,71262.68268496344,-29.265253353278354,251.39952433000298,0.7732728932324678,0.7787849307633584,0.34759066266526883,2.6840346957409533,0.0414138098504497,0.0,0.0,37470.872787890534,Tail_42,4406.339138125239,4438.60469211399
1,1,2024,39421.65253956785,77039.08822844632,-30.699677812332567,233.49422549160002,0.8086754068488209,0.819850996769158,0.2666191346081276,6.350226602949666,0.0590977694985088,0.0,0.0,37476.78679552618,Tail_42,5112.644217845219,5106.350071908496
1,1,2024,35503.18652892441,69596.56746960436,-32.50075345549823,241.12801081310255,0.7602796030344974,0.7592257892145197,0.1595145264358852,4.432071109401597,0.14402671360999847,0.0,2.0,21698.997990455642,Tail_42,4364.688492633393,4368.336302176416
1,1,2024,35111.28079176202,65059.78420273721,-32.79705716942931,236.86000984171528,0.7397844887222984,0.7374822952617563,0.21139932078328383,5.187286016217624,0.2287350507077664,0.0,2.0,18454.022653187665,Tail_42,4135.520943893503,4104.51084147787
1,1,2024,34644.366031417405,75473.6525413707,-28.978248768586496,252.99424766601774,0.7809325504807163,0.775568005696931,0.5067620591011734,10.410401414450924,0.23062388947154178,0.0,0.0,36612.56355975927,Tail_42,4655.664178975391,4672.50489353149
1,1,2024,39885.055589272364,77737.84370181906,-29.764679319692874,234.02093080375744,0.8191193843929774,0.8200173613216778,0.5086024524751793,11.185821714786272,0.1939152566223523,0.0,1.0,39822.51068739985,Tail_42,5350.386185413188,5254.996744418472
1,1,2024,31352.67192531041,65478.37195045128,-24.41673739022454,259.46902182471774,0.7420203308063386,0.7363110998434252,0.27078997264807664,13.156182551459395,0.18101822492730651,0.0,1.0,31531.808156144663,Tail_42,4064.2808031062636,4055.2369043340364
1,1,2024,36060.59047420513,77908.45022031893,-33.43936824514989,237.89662520417917,0.7596744845053631,0.7673143356632051,0.4462458162232652,11.647601757911874,0.18433820397675102,0.0,1.0,36081.03172496485,Tail_42,4824.791965473017,4867.676169527962
1,1,2024,37048.383499636075,75739.16790661107,-35.740224626041964,222.39050581525416,0.7278093778624865,0.740443924676528,0.09386189760403757,7.610662979690298,0.195992717169385,0.0,1.0,36980.105637200235,Tail_42,4729.004283519841,4712.923127412692
1,1,2024,37733.89377152774,75487.55800690678,-32.21656963648516,237.59483790345172,0.7908285147633332,0.7838142569562276,-0.09498090145878742,7.0820557726645434,0.15328723539956515,0.0,2.0,22984.77064180954,Tail_42,4784.9929313335715,4737.818334761267
1,2,2024,34441.73836287433,72318.13334317796,-28.039219181454456,258.17805981772455,0.7935996463430428,0.8012475489095191,0.23927771992322214,4.877137017412494,0.1231842704588188,0.0,1.0,34623.39222762399,Tail_42,4640.340333069,4605.649164549496
1,2,2024,30113.312368434898,69397.55784259143,-16.642750773852867,292.42710480141864,0.8119105449825306,0.8084771107935991,0.810030262638198,4.151333354393688,0.10493179382651419,1.0,2.0,15390.548030524842,Tail_42,5038.252073777044,4956.750374703658
1,2,2024,38467.15283475564,73880.96071835342,-34.86279483057629,216.51315867831715,0.7321836734617344,0.7331740838062025,0.6668411259900312,1.3249419710556793,0.044835264709086095,1.0,0.0,34771.38304034197,Tail_42,4604.87680152022,4611.764714843626
1,2,2024,36206.0322154711,68961.9486641868,-30.854665832698913,249.61850861994765,0.7995356496721476,0.7971872563341639,0.6423106738098968,0.45022849784280705,0.027144219644770762,1.0,1.0,36028.01078986596,Tail_42,4545.612681082068,4493.768517968802
1,2,2024,34258.62002606344,74738.44662096295,-25.786983434528764,267.4890303845308,0.8182140970813041,0.8213808752830398,0.4834009816338453,1.4024078524496213,0.07867303786080002,1.0,0.0,34135.79408784476,Tail_42,5266.104716881652,5308.01933563942
1,2,2024,40194.604345347296,70701.06331400007,-30.569448156287706,229.54847198288414,0.8098188041991652,0.8086635221259859,0.3184718679133319,0.5622904702086389,0.11888205790840572,1.0,0.0,35725.144868647534,Tail_42,4684.856222137664,4745.6004331750355
1,2,2024,33214.34743428877,75005.91169746287,-28.82288800713053,243.4484433740945,0.7260886046836708,0.7169564476869112,0.8050710029452717,1.779679619088454,0.14111217252305563,1.0,1.0,32943.11232706894,Tail_42,4491.886653034881,4430.757185239495
1,2,2024,37810.25016878003,73076.49393728771,-30.675218570487715,238.6499008390843,0.7935416256614063,0.7894024250896257,1.1389493435378633,3.3978421968614603,0.14292322211732306,1.0,1.0,37531.10751531807,Tail_42,4569.969126065603,4600.886763082725
1,2,2024,36261.71499077704,76693.37620421183,-34.389023019099426,226.2307872220464,0.724135579021111,0.7216074291977309,1.5186848265038941,5.670010673925563,0.17288377502688423,1.0,2.0,16553.545933121324,Tail_42,4726.423268091602,4774.09541618521
1,2,2024,32510.250272861438,60131.29433561586,-25.495061970055417,254.77085601085378,0.7466046701409723,0.7541980195206653,1.331547113069005,6.120615578237089,0.09189180334869483,1.0,0.0,37962.9935743077,Tail_42,3796.6265059246316,3915.8901951774137
1,2,2024,38085.61272222786,70455.11747536235,-28.352267499266986,247.7804250553743,0.8292894865439102,0.8277458053873253,1.182315971516553,4.941689087869363,0.15917924045551782,1.0,1.0,37656.73596904949,Tail_42,5266.74501568043,5267.95301378819
1,2,2024,33773.32168516767,73677.53999185778,-29.71850169740918,242.63645894539874,0.7333820642908393,0.7307609340643645,0.7061276968730972,3.344800595547081,0.13935308926433423,1.0,1.0,33712.33838795186,Tail_42,4463.736816651221,4481.610160651039
1,2,2024,34468.85436565548,76200.53446187006,-29.51857665416142,247.7569966921013,0.761149461217593,0.7607823309645338,0.7638303127572111,1.2997570387627206,0.16507557924454247,1.0,1.0,34220.285638073365,Tail_42,4657.631295882515,4642.642479226665
1,2,2024,34197.65392747076,76365.87213252248,-31.428248900931635,236.54686004019953,0.7223857065165048,0.7270193789590871,0.5684883578780686,2.4820343216646084,0.1246096805896081,1.0,1.0,33963.45481579978,Tail_42,4598.911103242989,4575.740618033716
1,2,2024,36086.58799958676,69378.62022921706,-30.626634568832145,253.1296407471261,0.8090892868615923,0.806261425612362,0.30332370579098944,1.5207300233139442,0.1892230960972967,1.0,1.0,36358.31730479184,Tail_42,4804.4045284477515,4742.274646463511
1,2,2024,39538.58969336652,73364.68810357297,-29.978136992012708,235.289706102752,0.8168459567407783,0.8178109938989442,0.4478244250178619,0.18959531672009522,0.044800373889348266,1.0,0.0,36620.031572627086,Tail_42,4982.670080927495,5028.015007936305
1,2,2024,33698.009900357116,73554.0817694032,-30.11308048936945,241.64561297174677,0.7296004429040941,0.7255768547220098,0.3985380743525354,-0.5913005130041322,0.08820051314374486,1.0,2.0,22581.413951896757,Tail_42,4458.833951162656,4414.3095090593915
1,2,2024,36298.61279766566,68356.56970780027,-29.792052027955776,254.88064567625761,0.81843282102862,0.8234186877372056,0.523393049028969,2.7682317282116364,0.07216953542992921,1.0,0.0,33954.691214419785,Tail_42,4956.791864483781,4987.8456311668615
1,2,2024,39381.730289000436,76065.2566874562,-32.68944251994779,225.12701441519343,0.7792132071891245,0.7792659621992417,0.11955682515903687,3.2734112952863,0.089118246752977,1.0,1.0,39663.18467291847,Tail_42,4792.12987168936,4782.305672021303
1,2,2024,30595.83285681051,72623.58882112322,-16.625293928126666,295.9145808344018,0.8310190859229746,0.8272812451944549,0.6290360629860533,5.895232014666126,0.054968705966404,1.0,1.0,30265.34671345075,Tail_42,5848.437469832506,5873.470409259315
1,2,2024,35883.126365750504,76290.25193504973,-33.9231005501118,230.94350597098943,0.7333093412833438,0.7313851860718649,1.056421057847928,4.8965784957259935,0.04065963668812253,1.0,2.0,17862.850111556796,Tail_42,4691.900475238922,4654.145910723432
1,2,2024,32521.490162358874,63826.56006680221,-23.38802863637457,266.4189592437061,0.7809318084146739,0.7934228009570533,1.3382225764250575,4.111993602195156,0.06583237494640844,1.0,2.0,24635.556407141143,Tail_42,4177.1064785901535,4200.838028565344
1,2,2024,36129.020725020855,64322.91873378023,-27.67056329418233,260.99921567838845,0.8326183521704195,0.8341995561496295,1.5955369405806294,4.107272679030158,0.1554743802160357,1.0,2.0,18308.424188650315,Tail_42,5273.453109599755,5266.544306847574
1,2,2024,33463.52519788666,68190.40292630836,-24.09864786384844,266.535201553333,0.7982204196393633,0.7998134562088554,1.574886770023035,5.752325238753271,0.23967387536872636,1.0,1.0,33572.484140342705,Tail_42,4472.125436595223,4502.029801950397
1,3,2024,39576.196045489174,69762.10405000436,-33.19169046214415,215.9433640228159,0.7488810829008561,0.7445424308540611,1.3060559408507766,1.201149222627481,0.2735286406012888,1.0,1.0,39689.08510485148,Tail_42,4357.779326440485,4346.934587388046
1,3,2024,39270.45856625442,77294.01844702063,-32.41572150157444,221.8079062060944,0.7637573637039075,0.7597787517549063,1.2093602777525114,2.067236985246338,0.2501529377347116,1.0,1.0,38776.861738417516,Tail_42,4848.101826839473,4810.2985064034265
1,3,2024,32295.01222524497,61469.342899653835,-21.92704430291485,276.1361421252966,0.8062376477859721,0.8075375172927681,0.7408286715418382,4.896884705702015,0.28327321350979284,1.0,2.0,16898.821561655626,Tail_42,4457.681000228039,4446.821963879679
1,3,2024,38962.99874976597,70770.3927002479,-32.28374954649615,226.04183136810317,0.7733186426764693,0.765920316259662,0.8081995568556042,2.7580795305850816,0.22270650514697565,1.0,2.0,17455.619812586036,Tail_42,4430.846933200951,4447.259994438122
1,3,2024,39646.12936533404,71652.33374388299,-32.362546129914364,222.92240847864772,0.7756219674547239,0.7778352801714538,0.611097278712343,7.577515294641339,0.1922137402336045,1.0,1.0,39709.02264381407,Tail_42,4500.938933142348,4467.892759700369
1,3,2024,33705.900393903845,68030.04756830931,-24.375537784165118,270.03252176454987,0.8146174935693017,0.8231233622634029,0.8576535010599119,1.6546178981347897,0.28593205516377895,1.0,2.0,22358.76720907304,Tail_42,4868.460621349538,4932.966241211512
1,3,2024,39993.54005979762,71687.53644937318,-31.56922965535759,222.8556869840762,0.7811512176175012,0.7748714663271694,1.0225922393166331,-1.474620882215617,0.33495384545552703,1.0,1.0,40132.47346590105,Tail_42,4496.694095741809,4412.200326688226
1,3,2024,30831.353331246744,67711.72551532827,-22.555119420570293,265.49585176836825,0.7498428275585839,0.7533049196545557,0.4967880833713246,-3.6100813770817854,0.20301457507110543,1.0,2.0,21669.16295733642,Tail_42,4183.607843039243,4195.745990944947
1,3,2024,36450.47237905727,68552.82194807862,-32.75771351222207,239.91718618373662,0.7734707951187597,0.7844780835383586,0.3719965697497437,-3.767897724224629,0.2007314128874824,1.0,1.0,36642.6564896596,Tail_42,4304.525942087931,4336.935147685486
1,3,2024,31445.922894005762,67763.76697851016,-22.311665920698317,269.5781593035012,0.7718652498176509,0.7782300119205053,0.6945084388237717,0.12953633410221643,0.22143073276462358,0.0,1.0,31720.68126898819,Tail_42,4340.425289688065,4288.09715019545
1,3,2024,38927.14419248494,73100.88037113911,-32.01094622907897,228.9068721635268,0.7829554856022716,0.7812469869090524,0.5251892213676075,0.5916925212149239,0.15488125048038182,0.0,0.0,33293.776529854345,Tail_42,4628.626163717756,4555.656112616082
1,3,2024,36246.903540331834,70801.49446705855,-28.698209388187763,259.624465475832,0.8322900059287236,0.8296966338713608,0.7009141996028875,1.4570600386279156,0.14842064523167536,0.0,0.0,38929.34457492539,Tail_42,5560.66923783203,5571.718508801045
1,3,2024,37094.144971244146,72066.20170509745,-31.919888970750293,237.05818442724353,0.7749640879564335,0.7741793075717534,1.0465715853202628,0.793318386436406,0.12922497078599296,0.0,2.0,15226.190785238881,Tail_42,4500.382916422516,4514.890559070255
1,3,2024,35726.171350514174,62726.076580122826,-33.40675422264755,232.9364774435497,0.736913516004062,0.7452894927954969,1.0263154905846532,-1.9762555037076088,0.21643085559965505,0.0,1.0,35434.631494944275,Tail_42,3947.1114574520234,3960.1510806759347
1,3,2024,33896.0922303811,74576.8276623819,-25.31114088026314,264.1756103267115,0.7998097102730155,0.8058318721155613,1.2529989291107708,-4.008349153270995,0.22924281098166632,0.0,2.0,21508.904824173715,Tail_42,4791.812210014303,4791.15448968842
1,3,2024,39727.47756145581,71416.86071337067,-29.749026325417105,233.90838137506623,0.81518320660368,0.819345951216784,0.7471720604903979,-7.074268126540693,0.1728098270574164,0.0,1.0,39458.05600965183,Tail_42,4813.138183447092,4855.634475942571
1,3,2024,30932.53109928478,61562.29653169975,-18.436877528058915,287.10010303130446,0.8121781886502366,0.8094751333151591,0.8133180567408659,-6.585694597274183,0.21293616421572667,0.0,1.0,31267.838829821336,Tail_42,4756.113698320212,4655.177275954278
1,3,2024,33463.31017329833,61942.32479583513,-21.862031552866995,279.6765960991423,0.838233902753386,0.8393968864905037,1.2222178588343025,-6.680905835385379,0.20333249010999735,0.0,0.0,37480.84303199261,Tail_42,5706.953627849143,5711.2785994509695
1,3,2024,36589.870548912906,61252.40715575506,-29.815398844232533,251.01936156355765,0.8109380952921866,0.8057651730790693,0.9293608105467626,-4.185034725053702,0.18057792827692917,0.0,1.0,36886.501789024434,Tail_42,4368.235037502823,4408.74861971357
1,3,2024,30618.73153270403,62052.851464998945,-20.16125432205598,274.2294836925487,0.7696924184480582,0.765177878678357,1.1222981126022378,0.5415789468399028,0.21652122121341605,0.0,1.0,30626.630181267137,Tail_42,4115.594428582828,4104.9356740503945
1,3,2024,38372.39643430764,60977.47965609432,-31.666393584924265,229.3577409305638,0.772539353225968,0.7648519217079313,1.4082478840192347,0.22697592033651354,0.2724551231393826,0.0,0.0,38133.78873588706,Tail_42,3828.667271772119,3820.6707974325845
1,3,2024,37182.65773040286,75629.50217807462,-28.05135535911691,255.1505492796507,0.8358415287387202,0.8401156904566599,1.0696205264419834,-0.30398285096297784,0.23688034255587062,0.0,2.0,19996.639372004887,Tail_42,5901.34099813185,5843.216361450852
1,3,2024,34882.69603042408,69093.8400331801,-28.61800080866263,252.52235957971936,0.7826491940112973,0.7838355144535991,1.2076702282420322,1.100450649276714,0.21846879708087633,0.0,2.0,24855.988826605582,Tail_42,4343.457924679149,4318.264285468074
1,3,2024,38309.94048207903,72101.0444566875,-30.635514143153046,236.93686702787437,0.7977273778342163,0.7937291349416672,0.9402974570043656,-2.4919467706795775,0.24481989046860306,0.0,1.0,38606.781003567354,Tail_42,4645.608938377921,4544.773478397998
1,4,2024,33858.83230647579,71713.89766814334,-28.58297883769083,247.7962413898744,0.749965312017511,0.7599991663356144,1.0142977627888625,-1.2213013243547932,0.27651492531546445,0.0,2.0,19915.734676167063,Tail_42,4358.377867903857,4382.992999197893
1,4,2024,35102.61271510943,72238.8566581465,-28.144266380884545,259.7524220691159,0.8106047553095329,0.8075898439435788,0.48797238866834697,-2.319118445855154,0.32090070872656173,0.0,0.0,38060.56791478886,Tail_42,4935.70775942234,4938.5146821190565
1,4,2024,40092.757653272914,75943.27617027846,-32.987719019954994,219.05220789880659,0.7709279632507143,0.773675088008968,0.3028032116754664,-1.0706593474134862,0.32528361202039807,0.0,1.0,39692.888266881055,Tail_42,4775.135157548329,4821.380713050979
1,4,2024,37391.35170440496,71956.34732115231,-33.411365257753516,230.88258014668423,0.7612398501190893,0.7623735564035051,0.44409273118830217,-1.5723478741889316,0.25575508141425646,0.0,1.0,37476.20649101247,Tail_42,4479.202966830813,4461.682447115038
1,4,2024,30684.21805663092,75134.0550292204,-19.519836206808947,283.25929768942933,0.7978433571241857,0.7992972860842356,0.19834450105843154,-2.756887315760228,0.2730255990337298,0.0,1.0,30935.819720999345,Tail_42,4839.614598762981,4870.619361613058
1,4,2024,32148.14290231848,77081.03562297244,-26.552648482565218,255.40263911269565,0.7448034177697878,0.7435276096285941,-0.24847831840133605,-6.684576954754213,0.3248279394991749,0.0,0.0,36618.95357024462,Tail_42,4593.48930740974,4667.482414607741
1,4,2024,31589.70830440656,62482.159395100534,-23.522678450700596,267.9019413297152,0.7708986653634405,0.7656159333513063,-0.05967894722353784,-4.867706610997504,0.3021937070733743,0.0,1.0,31825.139482024697,Tail_42,4115.081443972401,4055.0447978909256
1,4,2024,33489.624069566584,63269.60179819877,-26.81979490435259,262.0907157541804,0.7886569449463265,0.7885961621453945,-0.2716943428491743,-0.04824396963158417,0.28540311232673743,0.0,0.0,35799.95429435297,Tail_42,4213.959367873277,4147.32268746839
1,4,2024,36509.2465126757,75831.50307946502,-33.62302396240659,239.17640521681733,0.773576240567705,0.7691245200324769,-0.41492282471721187,1.9519430700842595,0.2377203291204511,0.0,2.0,21323.38742554501,Tail_42,4700.856222723176,4769.436698530211
1,4,2024,31712.569232409984,65361.26416780402,-23.100492657362764,270.7170505309758,0.7811391328716198,0.7836250465969666,-0.01715207171013816,3.8083334615264546,0.2620248118434522,0.0,0.0,38578.29812270112,Tail_42,4280.026334561546,4263.158948990757
1,4,2024,39056.18358748656,66898.22282438043,-29.345071323611705,241.93959512019362,0.8306905046068305,0.8309424862939113,0.21808852463832584,2.882734455668111,0.2881837233576328,0.0,1.0,38935.83475892634,Tail_42,5150.149644286619,5106.483707823547
1,4,2024,32138.198832397753,65240.898442848484,-23.671621279753992,270.34091106227,0.787876655561406,0.7937983120478032,-0.07324912544830339,2.5610116783361376,0.26190304844852685,0.0,1.0,32335.776586851414,Tail_42,4342.390119894953,4300.29400260239
1,4,2024,38532.08831897097,77398.48378525856,-33.67228196720848,224.03163561371514,0.7594237971052715,0.7628574398986626,0.30548050848888153,2.2539903635921363,0.21876158075994312,0.0,0.0,34062.514278025585,Tail_42,4877.414058869824,4848.503756229134
