Month,Day,Year,altitude,grossWeight,totalAirTemperatureCelsius,CAS,mach,fmcMach,tempDevC,windKts,turbulence,regime,phase,targetAltitude,tail,selectedFuelFlow1,selectedFuelFlow2
1,1,2024,30235.633095125617,69367.88510367024,-23.490100507330624,261.9013102102826,0.7312965381618118,0.7330127847097588,-0.5099400526539528,19.572610399833227,0.1951679418279172,0.0,0.0,38651.03358301084,Tail_46,4278.102982955025,4198.0055272381705
1,1,2024,35470.27992737134,70098.08507768021,-35.237723404119976,229.77402598281523,0.7250598711737438,0.7233272515863108,-0.5309832898649993,19.87432604016655,0.21856241028963075,0.0,1.0,35620.065635434876,Tail_46,4307.338264174798,4317.974159789401
1,1,2024,36864.17323064662,77027.57674305509,-32.54475351973426,239.62964404371638,0.7806212411805934,0.7833343597122427,0.17271835000660551,18.606224835180818,0.2871491665838215,0.0,2.0,20720.354046247743,Tail_46,4771.20092401264,4819.797250385965
1,1,2024,31307.858586587245,69372.42166349741,-19.577878071788092,286.3156721086493,0.8181058027743063,0.8271152483962516,0.1851382533160249,17.637651679614066,0.276082646858252,0.0,0.0,34247.22598624629,Tail_46,5108.778575120194,5170.672170993675
1,1,2024,37613.426139994124,67195.50086674874,-32.3392874366788,236.88282113006971,0.7858833830498011,0.7810279821942073,0.06809975397353826,16.888811849103764,0.34325672816932545,0.0,1.0,37124.85901942365,Tail_46,4227.499868722876,4286.041518607479
1,1,2024,40484.09599951442,62408.58093848358,-32.72199680693839,215.3441135901962,0.7639499732413271,0.7635233629740457,0.9217589671651373,14.98358024345838,0.33608950346450583,0.0,2.0,22325.714784287506,Tail_46,3936.6377722875045,3915.162527734974
1,1,2024,37157.269528427634,75260.40811544939,-28.917608469242026,251.20005674859735,0.8223843745378046,0.8195565015153943,1.076985315425801,11.822627697380012,0.2979003410582006,0.0,2.0,20736.91112938618,Tail_46,5318.814483054875,5321.173483483454
1,1,2024,39657.03127057092,68247.63126930797,-31.51938261091985,224.0633233168416,0.7787404998310357,0.7746213174416087,1.2003718863041895,11.740502083523955,0.25408319180708444,0.0,0.0,36232.586068609875,Tail_46,4243.290468390053,4254.938407144474
1,1,2024,40922.96355265917,60272.513831330514,-28.369277826405323,231.6900075213602,0.8302959991836631,0.8356298241648372,1.1089178209158541,12.667735787011157,0.2575817863540585,0.0,2.0,23935.62691659202,Tail_46,4633.353908816134,4635.102264725993
1,1,2024,32493.005608684263,74005.66035161291,-27.251948826348553,247.389236473248,0.7254684549308356,0.7217878440180739,0.8439725623054122,14.772914680945146,0.18651483694955034,0.0,1.0,32384.08430484724,Tail_46,4380.673586126328,4398.022988407325
1,1,2024,39583.756550115315,76232.73488874188,-32.496058454579895,221.38263030808102,0.7686513652362682,0.7677951213371086,0.8709209644348719,12.986868162676355,0.17135667762690202,0.0,0.0,33819.41218684681,Tail_46,4811.286506516797,4829.549183740342
1,1,2024,37707.18286286678,63598.950711642465,-29.76263937396547,243.8583415316611,0.8089460315419976,0.8035478048262368,1.0896226223651373,11.05757941893327,0.1597364142835286,0.0,1.0,37220.65517115024,Tail_46,4470.966063107095,4332.912516665362
