Month,Day,Year,altitude,grossWeight,totalAirTemperatureCelsius,CAS,mach,fmcMach,tempDevC,windKts,turbulence,regime,phase,targetAltitude,tail,selectedFuelFlow1,selectedFuelFlow2
1,1,2024,35308.90746380833,75549.55945429402,-28.91757306923509,239.45584058769646,0.7452602951767568,0.7404532646732025,3.83866931674204,-15.039161274553496,0.09262077928348736,0.0,1.0,35174.76933245209,Tail_10,4608.09441131977,4533.174463635041
1,1,2024,34303.82144920792,72955.39346271838,-27.889602282938853,242.29955857302932,0.7374181228506516,0.7374077080531923,3.206988793038857,-16.347112614957393,0.09763643126739831,0.0,1.0,34332.6485309843,Tail_10,4379.449998787332,4390.5769165544125
1,1,2024,33938.225638110096,65503.276498651794,-26.22865876147472,247.2996745457255,0.745618296178153,0.754005747425484,3.547994648846344,-9.242664439339237,0.11228665045002097,0.0,2.0,24593.65538844881,Tail_10,4040.712180262418,4024.8634036519134
1,1,2024,30420.89162598218,68585.26889777032,-13.00003249557534,298.65233838898416,0.8300421950672916,0.8340168620615751,3.567011482968823,-10.725995887532905,0.15243931901123672,0.0,2.0,19455.783996087208,Tail_10,5690.389075751612,5646.756180486944
1,1,2024,33049.78051103665,71732.38495522109,-25.956928816289462,244.88005188457063,0.723640395052035,0.7231128193252652,3.228402840324398,-11.153982168833677,0.12751265445447083,0.0,1.0,32935.012174118194,Tail_10,4261.368503059455,4274.3185531030895
1,1,2024,33958.46165056149,67895.21841606637,-26.85086161628456,245.46026211731206,0.740864125018,0.7358341432185538,3.281681397463117,-9.505788272101787,0.1918337191823892,0.0,2.0,16897.00520229237,Tail_10,4202.501664360475,4139.204958158925
1,1,2024,33783.265502251124,75482.00086738043,-21.970869684924168,270.5480783662229,0.8133160686654892,0.8135464068800201,3.2354755385184006,-4.752769105238079,0.21272688430266984,0.0,1.0,34104.04792504415,Tail_10,5090.769892812803,5108.410590412386
1,1,2024,34402.72228002576,71893.60895472768,-24.879107904080087,259.07108360334945,0.7903385827613423,0.7934148472388726,3.186697527780952,1.4667755907330005,0.2591834863349547,0.0,2.0,22985.914125125873,Tail_10,4452.829084889599,4499.064360987437
1,1,2024,35885.70863713737,62730.00865042034,-31.54456380210297,235.6857486081464,0.7458439139446612,0.7405255706092629,2.5619242227162347,2.311267308283451,0.08621235630539412,0.0,2.0,23647.804270772995,Tail_10,3963.8639300006867,3969.6484874662815
1,1,2024,31083.372753597778,74794.18311148343,-17.419161586819996,286.4349687861832,0.8108091973248404,0.8051541514696554,2.1036159982177645,4.710679353311662,0.10438096981287079,0.0,2.0,18522.052924133186,Tail_10,5080.753044259767,5082.092219389494
