Month,Day,Year,altitude,grossWeight,totalAirTemperatureCelsius,CAS,mach,fmcMach,tempDevC,windKts,turbulence,regime,phase,targetAltitude,tail,selectedFuelFlow1,selectedFuelFlow2
1,1,2024,40502.03136315402,68869.6670713212,-36.11444686012237,210.5542513282666,0.7514457418331386,0.7436863631934123,-1.4840684648770637,-6.169033921531135,0.2065819180757854,0.0,2.0,22502.09738267328,Tail_29,4354.424293927809,4411.918825223712
1,1,2024,40442.36164619204,67930.04524256509,-37.624792280726695,203.9053826921076,0.7268296281470142,0.7212451251371536,-1.57628821449001,-6.046002415425274,0.25087655774650247,0.0,2.0,17809.321454897443,Tail_29,4331.123120245863,4315.197748012413
1,1,2024,39012.32358993732,69828.95341256399,-35.277015134163236,224.6591072638775,0.774434799951503,0.782863876029758,-1.9544451377518073,-4.7410898889031765,0.2630247003374708,0.0,1.0,39456.72406804078,Tail_29,4440.883712895323,4424.430437817189
1,1,2024,31091.460757258646,62330.20021017345,-26.9445540605723,255.02275260607652,0.7282723384978214,0.7341770253911784,-1.8026031742158062,-7.145264268789182,0.24898823766161277,0.0,0.0,37316.74410354566,Tail_29,3969.8139351906934,3952.1428288887746
1,1,2024,32729.65885527029,75295.59804170627,-24.53877283002771,278.106087024043,0.8249806831045519,0.8192871025096514,-1.8273991441409407,-8.319999384055809,0.2384426514065326,0.0,0.0,38183.75651405147,Tail_29,5670.21864015065,5618.565002478869
1,1,2024,40569.214623819855,61300.91333116179,-32.15442756489239,228.93107577594674,0.8185557231950527,0.8289381702642454,-1.5917484216514233,-8.745962200131952,0.15002193856380702,0.0,1.0,40484.9410872445,Tail_29,4429.747294635181,4379.912146710819
1,1,2024,32038.890496802156,72543.81830100958,-28.884971409108402,247.07277929121472,0.7203380466202246,0.7162071101974927,-1.274963069539499,-3.207393799623876,0.06812265055213808,0.0,1.0,32451.211035144166,Tail_29,4377.847126269553,4390.514362550967
1,1,2024,31311.22393006541,61371.060500985135,-23.495115164257328,276.3151505432764,0.7931793828480478,0.7996887733784741,-1.857301452793258,-1.5110514392480578,0.125437686266015,0.0,0.0,38417.74608796133,Tail_29,4293.359197635591,4293.575169032366
1,1,2024,30014.718442100795,71149.13985279396,-22.480333772240726,272.6408678305048,0.7592414720940184,0.7637357820867983,-1.5797293793184182,-0.30175871106039054,0.10002944182098908,0.0,2.0,19157.441734429205,Tail_29,4384.809943245027,4473.195045469219
1,1,2024,37592.549491357735,73879.19504717356,-34.3591808441675,235.4383843412414,0.7837853372883209,0.7742742176837759,-1.6350021729144582,0.10796764848223783,0.16825579030272375,0.0,1.0,37611.02904792222,Tail_29,4649.815551456136,4656.044984868371
1,1,2024,38933.93684857768,73563.90924234786,-35.281788803667865,220.2600640578651,0.7561218040850973,0.7503568919591191,-0.9766536921251584,-0.5830734440046649,0.1242866986619175,0.0,1.0,39094.84803274566,Tail_29,4677.461827726163,4665.118149087151
1,1,2024,36120.04832170236,63172.47951068713,-34.80839413284028,239.89113380102603,0.7702524498743385,0.760838735317778,-1.3054656191875085,4.426172458598608,0.20818299516910624,0.0,1.0,35970.31994299978,Tail_29,4142.696403668443,4147.7638918287685
1,1,2024,38365.607658266395,62825.5123771239,-31.0581004877821,244.43217150456996,0.8280615027141229,0.8317569627910945,-1.1552114788914034,4.32534959417462,0.09831666249889827,0.0,0.0,37907.131429364665,Tail_29,4883.349000265786,4867.864309226634
1,1,2024,37753.17453642411,69128.1941869012,-32.99948795788566,237.93927911649888,0.7939500724833277,0.7923390411305486,-0.9713009767926063,4.37321632278273,0.18748583155674786,0.0,1.0,38132.83468535549,Tail_29,4441.493345161637,4459.273495118407
1,1,2024,34577.72074972509,72522.50001124207,-30.943669519389857,252.3298862277627,0.7810468823362374,0.7841531916123323,-1.4026069369022207,3.834468028880974,0.19471027664638746,0.0,0.0,33583.41312841841,Tail_29,4587.735573322763,4567.865545695209
1,1,2024,37304.471566645225,76820.44539515098,-31.608328819302187,250.9881301511259,0.8300218824132198,0.8323729036859402,-1.7569072019490615,6.597152787881107,0.16875970364955226,0.0,1.0,37301.47830685263,Tail_29,5696.851976391018,5720.277414007581
1,1,2024,40916.65824337575,77791.93114711641,-35.32979213407174,213.9570810938702,0.7719231587382529,0.7776175041237422,-1.8665549185111219,6.304847315964736,0.20744724355211774,0.0,1.0,40583.758125284214,Tail_29,5107.7440779974595,4996.115253176837
1,1,2024,32748.99195169201,60561.562431678394,-23.461136514598934,281.32394431831756,0.8340294743120112,0.8321168574754129,-1.3632517272736167,4.421067927532172,0.2889574534286103,0.0,1.0,33047.07976608386,Tail_29,5591.481038958072,5515.5815809665055
1,1,2024,32814.87576794783,75433.96749713038,-25.592588558153494,271.13501501391596,0.8052222913070719,0.8076078980514175,-1.4523539108128178,7.07119868992063,0.2263835214338991,0.0,1.0,32396.07300964447,Tail_29,5021.892132435585,5021.4251271492
1,1,2024,36696.24358110166,62344.95323798508,-32.209847428780165,248.35882497000551,0.8080831024126545,0.8038917869157728,-1.051257647401163,5.000053612258634,0.2426897137889901,0.0,1.0,36727.96318803019,Tail_29,4393.502811400111,4432.00422785791
1,1,2024,31926.365792570206,65534.31035412108,-26.955563343828118,256.043309413676,0.7441168733751407,0.7317695320420321,-1.0167449903511994,3.14822965329175,0.2194011645170758,0.0,1.0,32154.65458219278,Tail_29,4085.5159865067876,4059.5182514159883
1,1,2024,37712.66368397995,72225.86572623104,-37.20142646644274,218.1172452447028,0.7275294023584988,0.723964008576826,-1.2257216035643574,3.9435431441394098,0.2059774087532952,0.0,2.0,19197.567310843697,Tail_29,4589.395353715776,4555.8223657603685
1,1,2024,40654.01661661113,70680.1150055562,-35.22377404215027,210.7382733311847,0.7536439855324406,0.7542417271186,-0.792263103075221,5.439808460151966,0.28731034728697125,0.0,1.0,40157.03817504358,Tail_29,4484.629809631907,4460.588986436523
1,1,2024,35817.62218158354,71136.46366733429,-35.24849405557933,234.72378223575433,0.7477443437075729,0.7531903963737892,-1.0401605514953198,7.549157719189402,0.3162333681904564,0.0,1.0,35410.64193718737,Tail_29,4415.323064736078,4488.300637896486
1,2,2024,39736.56681915701,64666.88299951576,-32.40082002980333,228.6209358695587,0.7996944628512049,0.7958706544080263,-0.7531437220062422,4.950975129076193,0.2782416608401672,0.0,1.0,39743.487606807765,Tail_29,4160.611203023308,4275.243780526668
1,2,2024,34930.279354776634,60827.69129282527,-33.85893405834037,236.4986808963458,0.7375124212234411,0.7301524497785993,-0.9939800140858374,5.013357627659638,0.34929695808652617,0.0,2.0,22734.995033164127,Tail_29,3836.5184469085693,3886.2460974424225
1,2,2024,37614.54719115209,62071.037998720916,-37.09145074585132,218.6122482985158,0.7272712275116865,0.7327726926517419,-1.1120079952072248,3.9537771616493025,0.3905163184678644,0.0,1.0,37225.17058067156,Tail_29,3922.2927431680023,3924.2934592390693
1,2,2024,40692.073157224106,62062.86842295941,-32.01166247052549,227.0169834979605,0.8133112964702336,0.8118379738423483,-1.1681294103835174,4.594917428138591,0.4890123895138956,0.0,1.0,40787.59317661236,Tail_29,4341.582242893817,4258.330870198144
1,2,2024,33415.52504666192,68995.93078099375,-27.913733997607295,262.3171361314545,0.7901327195403574,0.7782752721345361,-1.4854461124095684,6.298342928506369,0.43361112489273546,0.0,1.0,33612.71540734806,Tail_29,4486.910891742394,4447.690981607834
1,2,2024,31810.412577111467,65425.67537594564,-24.157224211873682,275.33644402604716,0.7994851521944065,0.8015462926110287,-1.8256723756321296,4.532679865182092,0.28987288458422844,0.0,2.0,17364.52720107757,Tail_29,4549.378680427022,4486.1419896038615
1,2,2024,30695.5991132671,65245.65255011739,-23.530014087196008,268.30764884270445,0.7581249914199231,0.7612258091267128,-1.119274562807297,5.932404722579948,0.21738552540096748,0.0,1.0,30404.604618444482,Tail_29,4143.2163389179395,4120.086841585908
1,2,2024,38311.949242762734,73349.58736109518,-35.54268784726406,222.6546336916652,0.7531383262485715,0.7520169224163564,-1.0547711846371517,6.971084951606255,0.1375338805845451,0.0,1.0,38548.2123428526,Tail_29,4575.344589261354,4566.465103791241
1,2,2024,35161.94100759283,70692.12315269209,-30.62585345532719,256.37644487104205,0.8044263580914586,0.8030171258616946,-1.2647205557689303,10.17990178766196,0.14626999705581514,0.0,1.0,35110.53118639931,Tail_29,4753.7379470971855,4763.89303595861
1,2,2024,34095.04448926919,63771.03430116483,-31.78343269960584,241.78550744187547,0.7389455381485474,0.7397944339670524,-0.8345678932297922,7.666952201602341,0.1432860052689543,0.0,1.0,34090.59460223833,Tail_29,4030.179240335661,4049.835281788543
1,2,2024,32622.416055405592,64633.00485168343,-24.251480140131804,274.07745246102047,0.8092441531878082,0.8176065028403502,-0.8657405496742024,5.794232011601129,0.13472792120864102,0.0,1.0,33117.95462280837,Tail_29,4647.4051993749235,4708.833707402955
1,2,2024,30880.412039531737,74796.7837228924,-19.228697364649747,291.6838981820361,0.8272730802921562,0.8323920254882305,-0.8978842071435292,2.076125710861825,0.1204283076355897,0.0,1.0,30899.593610870303,Tail_29,5783.536188847006,5795.995377688536
1,2,2024,38341.94030279483,67634.83813375006,-33.81288043819086,228.09256947536423,0.7710019997726257,0.7698318128848755,-0.44662727861524637,-3.5344367368418226,0.10881816638847124,0.0,1.0,38438.924581200634,Tail_29,4266.820859282586,4259.949546440755
1,2,2024,37190.63812120682,70368.56289702689,-30.035660418011844,252.21190209513705,0.8289809436086173,0.8275143462200751,-0.2979142715186772,0.775441194240718,0.20040001863440668,0.0,1.0,36783.02435605844,Tail_29,5385.275901391362,5395.96750081891
1,2,2024,31244.013046630524,71202.44233617272,-21.00459564147448,281.4331044086723,0.803983947317531,0.8039935329311575,-0.3835024721116011,1.843829371034256,0.20409026091824942,0.0,1.0,31321.32973029707,Tail_29,4831.183627800508,4781.219866730394
1,2,2024,31893.595070676398,65728.48959621337,-23.22736661114311,272.7367356169832,0.7908128309290495,0.7840231709628445,-0.326841957966832,1.9355708555797282,0.2170574079397621,0.0,1.0,31879.694913450247,Tail_29,4368.007572449354,4281.988649622067
1,2,2024,31441.221069091196,62049.68455751522,-20.119070041927756,285.73018307030793,0.8194906516182148,0.8282387045171655,-0.1158889918536554,5.1795696544994625,0.21292566181368575,0.0,1.0,31285.90280618374,Tail_29,5002.350561770382,4986.315959123528
1,2,2024,35396.01139496418,63166.317110354525,-32.978193200672166,238.43379650671923,0.7500240463625216,0.7507295708917535,0.06546842778637862,1.5806727768424302,0.17556988756224526,0.0,1.0,35875.06125694716,Tail_29,3988.4434582869853,3995.35603294066
1,2,2024,39264.11300534969,66987.66015540641,-34.624126621388854,215.92905975202498,0.7451223426928331,0.7554669137679617,0.2040607949597576,0.09859147561542536,0.16982178529959052,0.0,1.0,38858.912153311016,Tail_29,4201.253961902497,4206.854308463772
1,2,2024,37903.68039933324,65797.9025869223,-32.4342058456412,237.5264237683391,0.7945734051570176,0.7873750844586027,-0.4982216333533671,0.8425039620125161,0.166535592812998,0.0,1.0,37848.97879629148,Tail_29,4257.6911886940525,4270.542652169708
1,2,2024,34923.35957547542,74438.29455421442,-29.66204032832036,255.10441646191455,0.7941282097064606,0.7972594826480817,-0.2937859792869679,-0.07361484418636277,0.17937536433878182,0.0,0.0,37301.05151396466,Tail_29,4742.63337702546,4753.852975257541
1,2,2024,31982.06360448264,61803.09283498938,-22.57559704473792,277.78608272015003,0.8074746076324059,0.8097986921045198,-0.5319378896931861,2.4701235248167244,0.1615111774419131,0.0,1.0,31764.882534837696,Tail_29,4557.367364464559,4572.669062973593
1,2,2024,36749.02217123047,77481.94072109183,-36.30662017407556,221.94501784991482,0.7214603432435851,0.7216846827090257,-0.09578090718733379,8.51520934164491,0.12453790356648178,0.0,1.0,37223.37302286232,Tail_29,4796.077565662191,4883.750815038737
1,2,2024,31927.218246202254,64516.47016908094,-19.758941947907488,288.9100765914166,0.8375939675477506,0.8417901346630832,0.08443179756765856,8.223559774277284,0.18010182166669247,0.0,0.0,35953.5598208867,Tail_29,5859.391785018164,5932.312254032195
1,3,2024,36139.076487733735,75619.71230653462,-29.131959544201862,259.640738144003,0.8307559848469513,0.8236538932852888,0.40387374971235596,10.594431727619288,0.24470709586829703,0.0,0.0,33767.571506305125,Tail_29,5764.029181428041,5754.595334458301
1,3,2024,34479.94662941839,64090.562951685104,-28.32792768217857,257.977246639283,0.7940802859691062,0.7916007706099025,0.0285385925567212,11.91043242851556,0.2863983681866611,0.0,0.0,38756.31648434425,Tail_29,4262.28334826468,4266.0537012448995
1,3,2024,33133.89345041316,68038.30861478792,-29.756178019371646,242.14336984396135,0.7221369766203943,0.7169750186404623,0.002617786678616032,10.79703781170343,0.2472253091325356,0.0,1.0,32646.010207446532,Tail_29,4175.208211546253,4117.725677511846
1,3,2024,39333.43329088461,72305.70993551624,-30.16851073059854,237.42652557118384,0.8209776644489798,0.813291560845783,0.04222037782750976,8.309826341581838,0.11928112775065652,0.0,1.0,39197.60984103302,Tail_29,5129.721164355623,5032.904741734284
1,3,2024,38140.0133626197,71132.21184577007,-31.936629965654078,236.20930481896488,0.7937655717832908,0.7891575026697074,-0.0064911395461124816,8.412540410537723,0.15294445719584665,0.0,2.0,20040.93365408971,Tail_29,4566.411873079893,4546.374032259595
1,3,2024,39028.70591291242,67446.13387589192,-29.33653839454908,243.56265918778587,0.836324707096097,0.8420958905469403,-0.09997494224212285,7.737873517208817,0.18197752547023227,0.0,0.0,37292.82520616872,Tail_29,5277.870535441502,5331.794885558463
1,3,2024,36792.30553678884,61248.728647709584,-33.30370997365412,236.76090918724833,0.7701455681522333,0.7640750764159319,0.05983737066978692,12.086797467867818,0.28397595691034977,0.0,0.0,38886.00058719018,Tail_29,3976.2352966256076,3879.2219409832533
1,3,2024,30916.250787972192,65756.10912026295,-21.534840930727654,274.36193098360195,0.7771679222457715,0.7782692162599947,0.043667655396512475,10.392146042436746,0.2821051697106553,0.0,1.0,30965.34806153173,Tail_29,4232.630529464667,4255.482049284123
1,3,2024,30590.34761290263,74497.15763654093,-18.58709642072577,288.45452203085875,0.8109545376590905,0.8059361620225289,0.07384684471150721,7.584575302419016,0.22543506024287374,0.0,1.0,30334.724133141593,Tail_29,5153.397545160279,5215.226415248316
1,3,2024,36892.91079095882,72294.6119487265,-30.015677355262227,250.46146542664633,0.8159168678648522,0.8157983077628067,0.46723778524654547,12.509237854184711,0.2542640310655189,0.0,0.0,34908.07230721055,Tail_29,4990.405330167431,5038.465723729023
1,3,2024,31837.834996231864,76797.42413377129,-26.39576049043984,250.08951528648328,0.7229403624714345,0.7181913648000182,0.4638342244347237,8.55719383255591,0.29938195133514717,0.0,1.0,32105.533378129185,Tail_29,4584.527681281474,4515.39087941837
1,3,2024,38205.98790982068,71458.27962868084,-34.473214670457395,221.1303051529374,0.7435320083190834,0.7446078562989986,0.4253615719090676,11.701350001378866,0.3078829039667762,0.0,1.0,38335.50254872395,Tail_29,4491.881742007646,4405.896882838581
1,3,2024,32871.69230297689,75213.69964468028,-26.37366693444119,256.69202854522166,0.759980216295197,0.7638598196644936,0.512259285744399,8.992374970105532,0.25700660371059963,0.0,0.0,38522.713490317714,Tail_29,4549.520293538303,4611.337097117153
1,3,2024,38337.92131680412,63573.71974096218,-33.34454863565094,227.49980562445185,0.7678719752627347,0.7671239874809068,0.14623269699170005,4.533520510547971,0.2720745964585334,0.0,0.0,35424.09772732506,Tail_29,4010.42465583019,4032.753294941581
1,3,2024,35973.87193768165,64262.23055100126,-28.78960656925244,262.81858715718465,0.8382902457687421,0.8398347793339509,0.04308445926405674,7.225985934098444,0.3567559495159533,0.0,1.0,35777.43718385159,Tail_29,5617.753461937649,5675.489361178488
1,3,2024,31898.889509173663,64832.618583687115,-21.905272566316,279.8224397160683,0.8114642682128912,0.8188812175600714,-0.3305257683881878,7.699586217279089,0.3081554148249278,0.0,1.0,31738.51309008519,Tail_29,4818.422595437543,4756.770082940393
1,3,2024,35446.79500345606,64300.64280548863,-27.990556014672535,265.0367376166707,0.8350408060010052,0.8378784359677713,-0.10258480338162454,6.46877393991233,0.2932987980383957,0.0,1.0,35830.340695682746,Tail_29,5481.328504774489,5495.316321417602
1,3,2024,37232.748613625954,72834.18659934023,-29.997755892556967,253.78824768537382,0.8356879530350688,0.8471941489319815,-0.6504893003749145,6.317291882737213,0.23778328419299538,0.0,2.0,18242.653054784954,Tail_29,5739.5882781064975,5765.682770874116
1,3,2024,35797.56253940522,74422.42004285732,-34.3305270961813,239.14942499982254,0.761356958457851,0.7676799835331412,-0.9724039069530102,7.446432698741416,0.24413601414330588,0.0,1.0,35826.860064033535,Tail_29,4623.488038571667,4673.334895958213
1,3,2024,38543.84656466564,77968.3302474122,-35.36843948137866,220.44591009191308,0.7491970820718195,0.747678901020748,-0.6878175408411034,5.138397852573625,0.23523781519705883,0.0,1.0,38903.08224158437,Tail_29,4918.131697682441,4927.921520462818
1,3,2024,32383.423348367596,61510.245749431546,-24.604420038617263,268.9651288979247,0.7890878486715318,0.785317966990543,-0.4955738804044062,6.653775264887109,0.265773678146764,0.0,0.0,35078.018056223096,Tail_29,4221.955911122097,4211.628738084108
1,3,2024,30163.656288553775,73969.22493388384,-23.267125933458715,263.1153058143609,0.7335849154524654,0.7317950664273936,-0.574537581626346,7.325145675825691,0.3606993027530151,0.0,1.0,30195.297222411955,Tail_29,4396.555545239535,4406.049323994614
1,3,2024,30173.057954142772,75284.61273841313,-17.77432612981869,293.48080899019345,0.818216181674442,0.8185636090767903,-0.4601078836450956,6.839504898239171,0.39004824549869355,0.0,2.0,16165.54877572234,Tail_29,5488.387791311398,5468.911872048071
1,3,2024,32554.45760453963,77292.08653543804,-21.909627715760962,281.78942054815286,0.8292468039715667,0.8242751235626266,-0.08529954909887832,2.837060641597032,0.3825149241957012,0.0,1.0,32349.16983709553,Tail_29,5886.930342080285,5931.573579342772
1,4,2024,39734.75481524646,61683.54536274884,-30.0876216197685,237.2410472290836,0.8290313431923554,0.8177214834430214,-0.347050879463493,0.9714292189620772,0.3811106663583504,0.0,2.0,17953.748741830543,Tail_29,4735.754423920061,4796.648314595251
1,4,2024,35339.29246898804,62965.70306842025,-30.026603319510258,256.28420298719664,0.806072994269629,0.8065090428144237,-0.46968115219957995,-0.5464362814286201,0.3413152269044389,0.0,1.0,35101.594769412906,Tail_29,4441.3782878222255,4428.023479271118
1,4,2024,31435.690927550226,63231.89736567757,-23.464532856179062,269.7646558403729,0.7742660252254635,0.7817255972725591,-0.5029648291236893,-3.482731410950963,0.4008102010715347,0.0,0.0,36723.06671129766,Tail_29,4164.5960293127155,4204.151645744918
1,4,2024,33773.56040547068,71128.52251016245,-25.85063254405088,267.49485310472187,0.8099106752293613,0.8002773231901792,-0.05405439171875154,0.8836703824930132,0.3554729336798639,0.0,1.0,34144.35939062593,Tail_29,4943.552062281639,4865.910071312959
