Month,Day,Year,altitude,grossWeight,totalAirTemperatureCelsius,CAS,mach,fmcMach,tempDevC,windKts,turbulence,regime,phase,targetAltitude,tail,selectedFuelFlow1,selectedFuelFlow2
1,1,2024,32406.957737773897,68342.84406525413,-29.788725894669852,251.7857396031812,0.7425211645151225,0.74866640751438,-2.5550102877230865,-2.2364275889537657,0.09709467643686175,0.0,1.0,32198.195825367402,Tail_43,4310.328331027291,4263.293142589976
1,1,2024,37755.31582621905,67578.07889325042,-31.917913394339735,250.33212969299382,0.8383372813603831,0.8303220095081945,-2.508084497799634,-1.9063255895170013,0.19397129563826981,0.0,1.0,37278.15942528055,Tail_43,5624.489473532969,5566.781821609514
1,1,2024,33026.84961400878,76697.05497849196,-27.095857575459092,270.5630414666823,0.8096814213207996,0.8128074710240302,-2.6340074777880136,-5.885572372051476,0.2627659910505791,0.0,1.0,33203.39292182011,Tail_43,5186.864223917882,5193.143616361737
1,1,2024,30941.077664121247,67388.03311159226,-26.944010054512347,257.17712727732373,0.7327678353278644,0.7224722956163275,-2.342339600762741,-4.1144678280948925,0.2601724168532198,0.0,2.0,24547.76975726081,Tail_43,4175.431928590161,4133.8061569804
1,1,2024,30483.54227228077,65580.66629107579,-23.33113897337944,274.74166994811674,0.7745370999943934,0.7653330193834321,-2.2843397767770752,-0.6798824814483675,0.1912279663934416,0.0,2.0,24963.549198460016,Tail_43,4323.816077680436,4324.332039677388
1,1,2024,35975.36918346831,60306.98024061297,-34.84906318686427,244.70807921300914,0.784919067244313,0.7824553080384213,-2.363540515990907,0.3882933181663212,0.1604121732018819,0.0,1.0,36045.942415585334,Tail_43,4008.4798315828184,4040.4267059169106
1,1,2024,30165.23728889742,62756.56751844112,-22.219537878188618,280.7841100526274,0.7863588237389634,0.7858092577487278,-2.5885843931080306,-2.8158632181137477,0.21481563870501982,0.0,2.0,22220.402180299734,Tail_43,4272.226385273748,4335.485282664774
1,1,2024,40710.497377799926,67356.10217412557,-37.665211490702745,208.3879453288079,0.7497508719210982,0.7538191628483798,-2.8028531586252052,-5.407153354742128,0.1611744113257249,0.0,2.0,19546.831784165835,Tail_43,4273.380124461919,4312.323541118567
1,1,2024,34532.36924433679,60667.60150348291,-30.599587921443657,260.9561809985379,0.8094186765494098,0.8150293300327688,-2.770324402777782,-5.60731402984528,0.15664076974458438,0.0,0.0,34510.733759544964,Tail_43,4504.685842743017,4532.908834477662
1,1,2024,32962.71285907225,75971.12693025247,-27.517740631774274,268.118196681405,0.8011966893176039,0.8001507065758168,-2.6538906083252627,-6.341131087913828,0.1344097707110712,0.0,1.0,32836.55263377097,Tail_43,4995.9154296462875,4948.667898746453
1,1,2024,40177.12059153619,77808.57810877991,-39.30177734262921,202.86034695654448,0.7205421525106692,0.7219125243578732,-2.787755598081296,-3.0341029951514775,0.13480064757821555,0.0,1.0,40376.341740407785,Tail_43,5139.3044469579245,5145.807132816566
