Month,Day,Year,altitude,grossWeight,totalAirTemperatureCelsius,CAS,mach,fmcMach,tempDevC,windKts,turbulence,regime,phase,targetAltitude,tail,selectedFuelFlow1,selectedFuelFlow2
1,1,2024,34040.60339310558,76290.1944934398,-28.772060977963008,245.17252931353985,0.7443833657572712,0.7376922381363921,1.5056938138895775,8.438261957600528,0.1737676403358194,0.0,2.0,24590.82475435899,Tail_34,4619.2574609959765,4555.2869691659635
1,1,2024,40578.06345722984,75060.69785659251,-31.866548533138086,217.49781304849824,0.7728191292699189,0.7758224426174274,1.2121990316174278,8.763443927146819,0.121124044834933,0.0,2.0,19189.9860002243,Tail_34,4720.4610178319745,4699.37106165846
1,1,2024,34716.437957101356,68924.80220428365,-31.53690026996486,233.53148707973813,0.7202890369060438,0.7226885311411702,1.6069648320728764,6.889350689566747,0.11060977617224688,0.0,1.0,35176.80003511907,Tail_34,4230.221828078031,4214.475319152741
1,1,2024,33893.42695192867,67534.2876710551,-29.25095173935736,241.45337845261136,0.7305271768117598,0.7386911918849346,1.5229833047674295,4.915340977772316,0.12162367515654042,0.0,2.0,15523.301330821636,Tail_34,4089.0643936035995,4134.949487977468
1,1,2024,37927.34114716826,69985.95221451356,-32.87462537986261,224.32019119054044,0.7470474812968315,0.7454524679495597,1.6919658327255038,10.84009912570778,0.06269729639571006,0.0,1.0,38413.81866427494,Tail_34,4288.824582308397,4309.201261034869
1,1,2024,32686.076624555364,70756.80610698313,-26.951544407185906,247.29267041742384,0.7275684537296965,0.7215254032518933,1.388116955156089,9.902182625995703,0.1687814620344611,0.0,1.0,33097.6034371357,Tail_34,4273.208019479359,4222.035913985566
1,1,2024,30702.610986765594,60047.8802079444,-19.718200560486792,276.4723588047513,0.7772539553085952,0.7718056052319122,1.2539468589691554,9.04579249115904,0.1526721904621572,0.0,1.0,30648.007515016896,Tail_34,4046.6195820829153,4077.96697507613
1,1,2024,31283.701739073418,62249.121960028846,-20.419746078013617,273.9623159214231,0.7799050428219206,0.7839229993801429,1.6198006353937469,8.468373339619763,0.12583418682964165,0.0,0.0,38858.734519201884,Tail_34,4082.8443710828387,4126.595751579004
1,1,2024,38011.52402686327,70648.79709925245,-31.942867349075158,228.93040703728624,0.7640701358418952,0.7638819560809414,1.6202925825058174,9.940091967418704,0.08469554904372985,0.0,1.0,38378.11361986075,Tail_34,4354.896120194402,4389.664207163845
1,1,2024,30576.846918092684,67281.8216553212,-20.302255750533476,269.11146417727775,0.753429482053444,0.7545180544819889,1.836192156652642,9.953422900988706,0.15391888852149155,0.0,1.0,31009.93219918805,Tail_34,4139.866389448317,4159.609024086836
