Month,Day,Year,altitude,grossWeight,totalAirTemperatureCelsius,CAS,mach,fmcMach,tempDevC,windKts,turbulence,regime,phase,targetAltitude,tail,selectedFuelFlow1,selectedFuelFlow2
1,1,2024,37809.57973542432,65366.469657440364,-26.755331043190665,251.02878525701414,0.8322219950191991,0.8319611271095317,2.4323667914457063,15.123345426357247,0.29930970154570835,0.0,1.0,38135.51262082353,Tail_02,5122.644052164123,5127.4760018112365
1,1,2024,30457.68442179051,70878.67022073624,-20.908724827510127,264.92802543298785,0.7397331411675172,0.7361285754468819,1.8167807999478691,14.985595388669394,0.28001066847042144,0.0,2.0,24123.254020803346,Tail_02,4311.127040916767,4236.276129018906
1,1,2024,40422.197090840506,76401.6704254348,-34.085250728785894,205.60604291058917,0.7271186328209344,0.7287037319812575,1.6408253993093767,15.989580609365428,0.11875371232316068,0.0,1.0,40095.69327545464,Tail_02,4867.52046441518,4880.923803645537
1,1,2024,35036.05822911097,66436.26096109592,-26.813512927862746,263.31940241259105,0.8194072716476759,0.8119648462596968,1.0385457626554286,16.40023970617852,0.06464770816302275,0.0,1.0,34997.54185497768,Tail_02,4963.838398075813,4975.462339347951
1,1,2024,33167.16985404408,70899.94902758971,-21.534811536631707,280.0755623039159,0.8336739138938603,0.8386790713677156,1.1984269638917104,15.109667417526222,0.03742351930406323,1.0,1.0,33470.11763685679,Tail_02,5794.211098596995,5786.827568248011
1,1,2024,34640.78392332684,64838.43335227777,-30.31870806494129,243.38825743602087,0.7504421817764334,0.7524551984099781,0.9615570893735899,16.336938531966457,0.030721912558979964,1.0,1.0,34664.10624723964,Tail_02,4055.2103222195105,4078.33445470077
1,1,2024,35387.829504091795,68230.17794211597,-33.448520983484855,231.42659354810507,0.7265103622145331,0.7291525631670049,0.864405695526353,15.46461112114022,0.06667469786722385,1.0,1.0,35276.26766964479,Tail_02,4179.956581934013,4172.470756410894
1,1,2024,37660.51306106994,62319.22231546121,-31.650463560433195,235.59125385700676,0.7808693725948106,0.7735093224439635,0.9649358583253953,15.375639471755793,0.03147895805850105,1.0,1.0,37616.24661321622,Tail_02,4023.300924914311,3970.75046889397
1,1,2024,32405.837687839423,75955.23155684746,-22.74240346048677,268.0977863261922,0.783373881870238,0.7894526763339448,1.5511335156336576,10.470883287807684,0.1336286487539907,1.0,1.0,32660.52880003141,Tail_02,4678.0920202395855,4664.553189972275
1,1,2024,33872.239588563854,71700.21542326483,-25.809431730608026,263.2709197411653,0.7972467385058837,0.8013305478231769,0.9055438876582882,7.239604722838513,0.13047057667068068,1.0,2.0,23400.372484675278,Tail_02,4612.326472313391,4682.9673180687705
