Month,Day,Year,altitude,grossWeight,totalAirTemperatureCelsius,CAS,mach,fmcMach,tempDevC,windKts,turbulence,regime,phase,targetAltitude,tail,selectedFuelFlow1,selectedFuelFlow2
1,1,2024,36261.68190929618,62916.975478711865,-35.5405208371015,233.83825079905995,0.7529153117870658,0.75606321060961,-1.0409774469617512,-10.68620304446043,0.11437445585681992,0.0,1.0,36611.761040065474,Tail_18,4018.331202446474,4023.718663945956
1,1,2024,31045.068966303825,60885.15554774,-25.953352295078417,257.6078589199278,0.7340542285253343,0.7326635398188801,-1.3027538936176573,-12.983969897351589,0.1498936829782053,0.0,0.0,34619.72004082207,Tail_18,3914.9981297144923,3889.084737609054
1,1,2024,32970.633425599764,64041.99407273577,-30.351871132468176,245.9103056989383,0.7329509467873384,0.7342778261102143,-1.4386536643432348,-9.99438994097601,0.17126204510828794,0.0,1.0,33227.50793965419,Tail_18,4009.371505380445,4016.8573530954823
1,1,2024,37549.86027469828,71077.29326195158,-35.101917719259546,229.85131385819986,0.7636578552051355,0.771541326695771,-1.216255840064478,-12.006785702811934,0.23115793481747687,0.0,2.0,17239.701274123483,Tail_18,4418.079149709487,4517.735427150732
1,1,2024,39651.37751442699,65831.06483957355,-37.24340546490197,208.2859701474483,0.727975263480724,0.7251200238225506,-1.2870175793666603,-11.724138106630805,0.18465964825938935,0.0,1.0,39374.055721953744,Tail_18,4230.614966753301,4147.510606994109
1,1,2024,33078.639105478775,73351.699938005,-29.832158682615557,248.87108687098316,0.7434428366524016,0.7447602697590123,-1.3134172289288693,-9.064862271214448,0.17830628491412265,0.0,1.0,33285.485505673205,Tail_18,4494.371032680056,4519.593332272518
1,1,2024,36511.50199931839,63874.526281134844,-34.29221991128844,240.842761087511,0.7808109406398451,0.7814442764043709,-1.412361840967442,-9.994756344051515,0.14877777009371546,0.0,0.0,36592.99917614378,Tail_18,4169.764579763967,4186.848201580412
1,1,2024,34575.95202450114,62320.46599350352,-30.96230722465816,252.0579791357027,0.7801169037950906,0.775447089843853,-1.3715058744080701,-11.546477563300975,0.25129640261678887,0.0,1.0,34076.32303058127,Tail_18,4123.532823534231,4098.567424790861
1,1,2024,36509.17738256159,73811.83441349692,-37.064236286190464,226.1718177272853,0.733172271614481,0.736281278841322,-1.3920536653819209,-10.026841591607388,0.20964878263065306,0.0,1.0,36596.88680014473,Tail_18,4660.324079316615,4569.302531345257
1,1,2024,36838.945357680226,66781.3562127521,-30.532704880834046,255.53038043773134,0.8342580509374872,0.8400059709646802,-1.0433783451214687,-10.137092920763212,0.1317031909621718,0.0,2.0,24982.38801715938,Tail_18,5483.258949718484,5454.282637711411
