Month,Day,Year,altitude,grossWeight,totalAirTemperatureCelsius,CAS,mach,fmcMach,tempDevC,windKts,turbulence,regime,phase,targetAltitude,tail,selectedFuelFlow1,selectedFuelFlow2
1,1,2024,31189.712858059476,69002.49702347764,-24.358428620195212,254.7871405349059,0.7248356217308912,0.7294266519822991,0.939314093911823,7.4141297368099455,0.3035549003321926,0.0,1.0,31481.848829222014,Tail_32,4145.534917639881,4174.6641042915335
1,1,2024,39530.30125671106,60703.11783461978,-31.67791515738108,227.02955699203272,0.7878157396478475,0.7883739324945942,0.5563056904268009,3.613658623467461,0.37699063153000023,0.0,1.0,39684.06893758684,Tail_32,3854.4993764310207,3947.1979114579694
1,1,2024,36058.960011506584,75477.34011994704,-34.23332853024908,234.19943837466184,0.7480114230075424,0.749076939688788,0.34613673248711874,2.190230292962103,0.33141042234951557,0.0,2.0,21750.448273369533,Tail_32,4746.083430776033,4605.634188591319
1,1,2024,38176.090972863654,73680.48868005212,-30.662510065183398,240.98597132160063,0.8100972816392661,0.8133479087172685,0.21948510595718673,-0.26470079236058064,0.37701281034825596,0.0,1.0,38641.152512819666,Tail_32,4928.639640465153,4967.3385497748095
1,1,2024,30210.419891925772,66339.25582264748,-23.03927715026296,258.8726322283479,0.7209617145305646,0.721736929532833,0.41497361879269723,0.45864027557640186,0.42480186333668574,0.0,2.0,15537.458418869091,Tail_32,4050.5847564564215,4015.095874619382
1,1,2024,33755.22734912143,64124.17689829656,-26.84859882635746,260.3510688010688,0.7873019517857812,0.7920400348830139,0.3052092780563476,1.5739845240205192,0.4208015246888424,0.0,2.0,20017.68229276032,Tail_32,4230.688144323153,4240.480693252916
1,1,2024,37808.58721997276,73638.6194815702,-33.03223754130414,232.60103551806378,0.7753931192246171,0.7839834453205125,0.0193292263169752,3.8584273776464406,0.39110638766627387,0.0,0.0,36672.513392606175,Tail_32,4637.588541890802,4569.388549470634
1,1,2024,32901.250494874716,76008.35966811168,-28.00241385686826,246.42047443240733,0.7297000200662648,0.7316001309158162,0.7407709078959441,7.654133544605237,0.3917662515452479,0.0,2.0,23861.81690897809,Tail_32,4533.133826828216,4527.161459799365
1,1,2024,39532.19639031729,75049.03078801044,-29.655716546635716,235.1551139933029,0.8155768887195766,0.8124279261609486,0.8080682856030209,3.936536979711119,0.426981860038345,0.0,1.0,40030.99845916811,Tail_32,5011.5711668380745,5049.819780375058
1,1,2024,34330.93729752713,67490.78152909197,-30.47573210619015,241.39903914274663,0.739117325494078,0.7326567928280382,0.8142609996173955,7.938487028214614,0.4270276803737729,0.0,2.0,22786.471353799974,Tail_32,4130.19752466739,4194.849970588935
